ORDER_NUMBER,LINE_NUMBER,CUSTOMER_NAME,CUSTOMER_TYPE,PO_NUMBER,INVOICE_NUMBER,ORDER_CREATED_DATE,PRINTED_DATE,ESTIMATED_SHIP_DATE,ACTUAL_SHIP_DATE,INVOICE_DATE,ITEM_SKU,LINE_DESCRIPTION,MATERIAL,ORDER_STATUS,INVOICE_STATUS,QTY_ORDERED,QTY_TO_DELIVER,QTY_DELIVERED,QTY_PRINTED,QTY_INVOICED,ACT_UNIT_PRICE,ORDERED_SALES,PRODUCED_SALES,PRODUCED_COST,INVOICED_REVENUE,UOM,TOTAL_YARDS,YARDS_INVOICED,INK_USAGE,INK_TOTAL_COST,SHIPPING_TOTAL,TAX_TOTAL,AMOUNT_PAID,PAYMENT_STATUS,FLAGS,FLAGS_TEXT,PATTERN_WIDTH,PATTERN_HEIGHT,ORDER_TYPE,PRINTED_WIDTH,PRINTED_HEIGHT,CORRECT_AMOUNT_PRINTED,STORAGE_TYPE,CUT_OPTION,Source Data
51999,,China Seas,,51999,SI-51999,4/13/2022,4/27/2022,,,4/27/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52036,,China Seas,,52036,SI-52036,4/18/2022,5/2/2022,,,5/2/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52040,,China Seas,,52040,SI-52040,4/18/2022,5/2/2022,,,5/2/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52041,,China Seas,,52041,SI-52041,4/18/2022,5/2/2022,,,5/2/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52071,,China Seas,,52071,SI-52071,4/20/2022,5/4/2022,,,5/4/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52072,,China Seas,,52072,SI-52072,4/20/2022,5/4/2022,,,5/4/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52073,,China Seas,,52073,SI-52073,4/20/2022,5/4/2022,,,5/4/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52079,,China Seas,,52079,SI-52079,4/21/2022,5/5/2022,,,5/5/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52080,,China Seas,,52080,SI-52080,4/21/2022,5/5/2022,,,5/5/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52081,,China Seas,,52081,SI-52081,4/21/2022,5/5/2022,,,5/5/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52082,,China Seas,,52082,SI-52082,4/21/2022,5/5/2022,,,5/5/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52083,,China Seas,,52083,SI-52083,4/21/2022,5/5/2022,,,5/5/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52097,,China Seas,,52097,SI-52097,4/22/2022,5/6/2022,,,5/6/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52099,,China Seas,,52099,SI-52099,4/22/2022,5/6/2022,,,5/6/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52124,,China Seas,,52124,SI-52124,4/26/2022,5/10/2022,,,5/10/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52125,,China Seas,,52125,SI-52125,4/26/2022,5/10/2022,,,5/10/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52136,,China Seas,,52136,SI-52136,4/27/2022,5/11/2022,,,5/11/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52154,,China Seas,,52154,SI-52154,4/28/2022,5/12/2022,,,5/12/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52162,,China Seas,,52162,SI-52162,4/28/2022,5/12/2022,,,5/12/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52177,,China Seas,,52177,SI-52177,4/29/2022,5/13/2022,,,5/13/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52187,,China Seas,,52187,SI-52187,5/2/2022,5/16/2022,,,5/16/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52202,,China Seas,,52202,SI-52202,5/3/2022,5/17/2022,,,5/17/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52212,,China Seas,,52212,SI-52212,5/4/2022,5/18/2022,,,5/18/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52217,,China Seas,,52217,SI-52217,5/4/2022,5/18/2022,,,5/18/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52247,,China Seas,,52247,SI-52247,5/6/2022,5/20/2022,,,5/20/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52257,,China Seas,,52257,SI-52257,5/9/2022,5/23/2022,,,5/23/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52270,,China Seas,,52270,SI-52270,5/10/2022,5/24/2022,,,5/24/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52288,,China Seas,,52288,SI-52288,5/11/2022,5/25/2022,,,5/25/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52289,,China Seas,,52289,SI-52289,5/11/2022,5/25/2022,,,5/25/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52290,,China Seas,,52290,SI-52290,5/11/2022,5/25/2022,,,5/25/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52291,,China Seas,,52291,SI-52291,5/11/2022,5/25/2022,,,5/25/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52292,,China Seas,,52292,SI-52292,5/11/2022,5/25/2022,,,5/25/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52293,,China Seas,,52293,SI-52293,5/11/2022,5/25/2022,,,5/25/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52303,,China Seas,,52303,SI-52303,5/12/2022,5/26/2022,,,5/26/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52312,,China Seas,,52312,SI-52312,5/12/2022,5/26/2022,,,5/26/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52313,,China Seas,,52313,SI-52313,5/12/2022,5/26/2022,,,5/26/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52333,,China Seas,,52333,SI-52333,5/13/2022,5/27/2022,,,5/27/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52337,,China Seas,,52337,SI-52337,5/17/2022,5/31/2022,,,5/31/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52346,,China Seas,,52346,SI-52346,5/17/2022,5/31/2022,,,5/31/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52347,,China Seas,,52347,SI-52347,5/17/2022,5/31/2022,,,5/31/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52348,,China Seas,,52348,SI-52348,5/17/2022,5/31/2022,,,5/31/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52355,,China Seas,,52355,SI-52355,5/18/2022,6/1/2022,,,6/1/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52356,,China Seas,,52356,SI-52356,5/18/2022,6/1/2022,,,6/1/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52380,,China Seas,,52380,SI-52380,5/20/2022,6/3/2022,,,6/3/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52382,,China Seas,,52382,SI-52382,5/20/2022,6/3/2022,,,6/3/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52384,,China Seas,,52384,SI-52384,5/20/2022,6/3/2022,,,6/3/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52405,,China Seas,,52405,SI-52405,5/23/2022,6/6/2022,,,6/6/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52407,,China Seas,,52407,SI-52407,5/23/2022,6/6/2022,,,6/6/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52408,,China Seas,,52408,SI-52408,5/23/2022,6/6/2022,,,6/6/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52415,,China Seas,,52415,SI-52415,5/24/2022,6/7/2022,,,6/7/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52417,,China Seas,,52417,SI-52417,5/24/2022,6/7/2022,,,6/7/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52418,,China Seas,,52418,SI-52418,5/24/2022,6/7/2022,,,6/7/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52436,,China Seas,,52436,SI-52436,5/26/2022,6/9/2022,,,6/9/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52441,,China Seas,,52441,SI-52441,5/26/2022,6/9/2022,,,6/9/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52444,,China Seas,,52444,SI-52444,5/26/2022,6/9/2022,,,6/9/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52455,,China Seas,,52455,SI-52455,5/27/2022,6/10/2022,,,6/10/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52473,,China Seas,,52473,SI-52473,5/30/2022,6/13/2022,,,6/13/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52475,,China Seas,,52475,SI-52475,5/30/2022,6/13/2022,,,6/13/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52485,,China Seas,,52485,SI-52485,5/31/2022,6/14/2022,,,6/14/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52497,,China Seas,,52497,SI-52497,6/1/2022,6/15/2022,,,6/15/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52508,,China Seas,,52508,SI-52508,6/2/2022,6/16/2022,,,6/16/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52509,,China Seas,,52509,SI-52509,6/2/2022,6/16/2022,,,6/16/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52510,,China Seas,,52510,SI-52510,6/2/2022,6/16/2022,,,6/16/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52518,,China Seas,,52518,SI-52518,6/3/2022,6/17/2022,,,6/17/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52520,,China Seas,,52520,SI-52520,6/3/2022,6/17/2022,,,6/17/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52534,,China Seas,,52534,SI-52534,6/6/2022,6/20/2022,,,6/20/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52537,,China Seas,,52537,SI-52537,6/6/2022,6/20/2022,,,6/20/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52538,,China Seas,,52538,SI-52538,6/6/2022,6/20/2022,,,6/20/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52566,,China Seas,,52566,SI-52566,6/8/2022,6/22/2022,,,6/22/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52569,,China Seas,,52569,SI-52569,6/8/2022,6/22/2022,,,6/22/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52570,,China Seas,,52570,SI-52570,6/8/2022,6/22/2022,,,6/22/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52580,,China Seas,,52580,SI-52580,6/9/2022,6/23/2022,,,6/23/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52581,,China Seas,,52581,SI-52581,6/9/2022,6/23/2022,,,6/23/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52582,,China Seas,,52582,SI-52582,6/9/2022,6/23/2022,,,6/23/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52583,,China Seas,,52583,SI-52583,6/9/2022,6/23/2022,,,6/23/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52588,,China Seas,,52588,SI-52588,6/9/2022,6/23/2022,,,6/23/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52591,,China Seas,,52591,SI-52591,6/10/2022,6/24/2022,,,6/24/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52608,,China Seas,,52608,SI-52608,6/13/2022,6/27/2022,,,6/27/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52609,,China Seas,,52609,SI-52609,6/13/2022,6/27/2022,,,6/27/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52630,,China Seas,,52630,SI-52630,6/15/2022,6/29/2022,,,6/29/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52647,,China Seas,,52647,SI-52647,6/16/2022,6/30/2022,,,6/30/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52659,,China Seas,,52659,SI-52659,6/17/2022,7/1/2022,,,7/1/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52671,,China Seas,,52671,SI-52671,6/22/2022,7/6/2022,,,7/6/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52683,,China Seas,,52683,SI-52683,6/22/2022,7/6/2022,,,7/6/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52700,,China Seas,,52700,SI-52700,6/23/2022,7/7/2022,,,7/7/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52701,,China Seas,,52701,SI-52701,6/23/2022,7/7/2022,,,7/7/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52708,,China Seas,,52708,SI-52708,6/24/2022,7/8/2022,,,7/8/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52709,,China Seas,,52709,SI-52709,6/24/2022,7/8/2022,,,7/8/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52738,,China Seas,,52738,SI-52738,6/28/2022,7/12/2022,,,7/12/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52750,,China Seas,,52750,SI-52750,6/29/2022,7/13/2022,,,7/13/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52751,,China Seas,,52751,SI-52751,6/29/2022,7/13/2022,,,7/13/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52765,,China Seas,,52765,SI-52765,6/30/2022,7/14/2022,,,7/14/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52775,,China Seas,,52775,SI-52775,7/1/2022,7/15/2022,,,7/15/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52776,,China Seas,,52776,SI-52776,7/1/2022,7/15/2022,,,7/15/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52786,,China Seas,,52786,SI-52786,7/1/2022,7/15/2022,,,7/15/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52794,,China Seas,,52794,SI-52794,7/4/2022,7/18/2022,,,7/18/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52808,,China Seas,,52808,SI-52808,7/5/2022,7/19/2022,,,7/19/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52833,,China Seas,,52833,SI-52833,7/7/2022,7/21/2022,,,7/21/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52842,,China Seas,,52842,SI-52842,7/7/2022,7/21/2022,,,7/21/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52849,,China Seas,,52849,SI-52849,7/8/2022,7/22/2022,,,7/22/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52865,,China Seas,,52865,SI-52865,7/11/2022,7/25/2022,,,7/25/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52873,,China Seas,,52873,SI-52873,7/12/2022,7/26/2022,,,7/26/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52874,,China Seas,,52874,SI-52874,7/12/2022,7/26/2022,,,7/26/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52876,,China Seas,,52876,SI-52876,7/12/2022,7/26/2022,,,7/26/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52877,,China Seas,,52877,SI-52877,7/12/2022,7/26/2022,,,7/26/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52887,,China Seas,,52887,SI-52887,7/13/2022,7/27/2022,,,7/27/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52888,,China Seas,,52888,SI-52888,7/13/2022,7/27/2022,,,7/27/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52915,,China Seas,,52915,SI-52915,7/15/2022,7/29/2022,,,7/29/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52938,,China Seas,,52938,SI-52938,7/19/2022,8/2/2022,,,8/2/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52968,,China Seas,,52968,SI-52968,7/22/2022,8/5/2022,,,8/5/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52970,,China Seas,,52970,SI-52970,7/22/2022,8/5/2022,,,8/5/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
52990,,China Seas,,52990,SI-52990,7/26/2022,8/9/2022,,,8/9/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53001,,China Seas,,53001,SI-53001,7/27/2022,8/10/2022,,,8/10/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53002,,China Seas,,53002,SI-53002,7/27/2022,8/10/2022,,,8/10/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53004,,China Seas,,53004,SI-53004,7/27/2022,8/10/2022,,,8/10/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53005,,China Seas,,53005,SI-53005,7/27/2022,8/10/2022,,,8/10/2022,BoxP,Box Charge,,Invoiced,APPROVED,1,,,1,1,4.75,4.75,,,4.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
