ORDER_NUMBER,LINE_NUMBER,CUSTOMER_NAME,CUSTOMER_TYPE,PO_NUMBER,INVOICE_NUMBER,ORDER_CREATED_DATE,PRINTED_DATE,ESTIMATED_SHIP_DATE,ACTUAL_SHIP_DATE,INVOICE_DATE,ITEM_SKU,LINE_DESCRIPTION,MATERIAL,ORDER_STATUS,INVOICE_STATUS,QTY_ORDERED,QTY_PRINTED,QTY_TO_DELIVER,QTY_DELIVERED,QTY_INVOICED,ACT_UNIT_PRICE,ORDERED_SALES,PRODUCED_SALES,PRODUCED_COST,INVOICED_REVENUE,UOM,TOTAL_YARDS,YARDS_INVOICED,INK_USAGE,INK_TOTAL_COST,SHIPPING_TOTAL,TAX_TOTAL,AMOUNT_PAID,PAYMENT_STATUS,FLAGS,FLAGS_TEXT,PATTERN_WIDTH,PATTERN_HEIGHT,ORDER_TYPE,CORRECT_AMOUNT_PRINTED,PRINTED_WIDTH,PRINTED_HEIGHT,STORAGE_TYPE,CUT_OPTION,Source Data,Product Type,Memo Yield,Yield,Type Yards vs Fees,Act Print Date,Single Kit Order Number,All Kit Order Number,Kitted vs NOT Kitted,Schu Grounds,Category Customer MTO,Single Ground Price,Kit Ground Price,Kit Produced Income,Calc Yards Produced,Schu Ground Yards,Order-Line,Unit Price Ordered,Ground Direct No Print,Division,New Goods Flag,Holding to Invoice,Single Held to Invoice,New Goods,WIP,Machine Name,Manual Machine Name,Machine Name Combined
F0011310,1,F. SCHUMACHER & CO - MTO,Hub,SPO2027956,INV10313,9/30/2025,10/18/2025,10/29/2025,10/24/2025,10/24/2025,5012442,JOSHUA TREE SISAL,PNW5010857 Mineral,Invoiced,Approved,224,8,0,224,224,22.5,5040,180,0,5040,YD,233,224,,,,,,,,,,,Screen Print,,,,,,,Grass,,1,Yards,45948,,F0011310,Kitted,,Grass,0,7,-56,8,,F0011310-1,22.5,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0008398,1,F. SCHUMACHER & CO - MTO,Hub,PO2019416,INV9249,5/20/2025,8/31/2025,6/26/2025,9/1/2025,8/31/2025,5012443,JOSHUA TREE SISAL,PNW5010851 Petal,Invoiced,Approved,16,16,0,16,16,30.5,488,488,0,488,YD,16,16,,,,,,,,,,,Screen Print,,,,,,,Grass,,1,Yards,45900,,F0008398,Kitted,,Grass,0,7,-112,16,,F0008398-1,30.5,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0011818,1,China Seas,Contract,PO066081,INV10878,10/16/2025,11/8/2025,11/27/2025,11/15/2025,11/15/2025,2030N-24WP,ARBRE DE MATISE,"PARCPG7113 30"" 500Y",Invoiced,Approved,270,324,0,270,270,4.55,1228.5,1474,0,1228.5,YD,270,270,,,,,,,,,,,Screen Print,,,,,,,Paper,,1,Yards,45969,,,NOT Kitted,,Paper,0,0,0,324,,F0011818-1,4.55,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0010745,1,F. SCHUMACHER & CO - HUB,Hub,PO2026268,INV10361,9/4/2025,10/21/2025,10/15/2025,10/25/2025,10/25/2025,5016950,Tayrona Palm Mosaic Sisal,PNW5004701 Oatmeal,Invoiced,Approved,300,174,0,312,312,15.5,4650,2697,0,4836,YD,420,312,,,,,,,,,,,Screen Print,,,,,,,Grass,,1,Yards,45951,,F0010745,Kitted,,Grass,0,7,-1218,174,,F0010745-1,15.5,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0010745,1,F. SCHUMACHER & CO - HUB,Hub,PO2026268,INV10361,9/4/2025,10/18/2025,10/15/2025,10/25/2025,10/25/2025,5016950,Tayrona Palm Mosaic Sisal,PNW5004701 Oatmeal,Invoiced,Approved,300,150,0,312,312,15.5,4650,2325,0,4836,YD,420,312,,,,,,,,,,,Screen Print,,,,,,,Grass,,1,Yards,45948,,F0010745,Kitted,,Grass,0,7,-1050,150,,F0010745-1,15.5,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0010467,1,Meg Braff Designs,Contract,PO454,INV9545,8/14/2025,9/13/2025,9/25/2025,9/17/2025,9/17/2025,CST-02-W,Castilia,"PARCPG7100 30"" 500Y",Invoiced,Approved,35,36,0,29,29,10.3,360.5,371,0,298.7,YD,36,29,,,,,,,,,,,Screen Print,,,,,,,Paper,,1,Yards,45913,,,NOT Kitted,,Paper,0,0,0,36,,F0010467-1,10.3,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0010144,1,F. SCHUMACHER & CO - HUB,Hub,PO2002146-1,INV11605,7/30/2025,12/26/2025,12/1/2025,1/2/2026,1/2/2026,5004704,HARUKI SISAL,PNW5004704 Patina,Invoiced,Approved,600,400,0,400,400,7,4200,2800,0,2800,YD,400,400,,,,,,,,,,,Screen Print,,,,,,,Grounds,,1,Ground,46017,,,NOT Kitted,Schu Grounds,Grounds,7,7,0,400,Yards,F0010144-1,7,400,Screen Print,,DONE,DONE,Other,DONE,,,
F0010712,1,F. SCHUMACHER & CO - NEW GOODS,Hub,PO2025881,INV12063,9/3/2025,1/16/2026,10/6/2025,1/24/2026,1/24/2026,5018330,HINATA 5018330 (OLIVE),"PARCPG7100 30"" 500Y",Invoiced,Approved,80,108,0,81,81,10.15,812,1096,0,822.15,YD,80,81,,,,,,,,,,,Screen Print,,,,,,,Paper,,1,Yards,46038,,,NOT Kitted,,Paper,0,0,0,108,,F0010712-1,10.15,0,Screen Print,,DONE,DONE,New Goods,DONE,1 Table,,1 Table
F0011668,1,Universal Converters & Importers,Contract,P681439,INV10855,10/13/2025,11/11/2025,11/24/2025,11/15/2025,11/15/2025,PST227,CHANNEL STRIPE,PARHBD1018T Blanc,Invoiced,Approved,40,50,0,40,40,23.5,940,1175,0,940,YD,50,40,,,,,,,,,,,Screen Print,,,,,,,Grass,,1,Yards,45972,,F0011668,Kitted,,Grass,0,7,-350,50,,F0011668-1,23.5,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0010567,1,Quadrille Inc.,Contract,65830,INV10173,8/21/2025,10/13/2025,10/1/2025,10/17/2025,10/17/2025,306297OWP,Links II,"PARCPG7101 30"" 500Y",Invoiced,Approved,180,216,0,180,180,7.2,1296,1555,0,1296,YD,216,180,,,,,,,,,,,Screen Print,,,,,,,Paper,,1,Yards,45943,,,NOT Kitted,,Paper,0,0,0,216,,F0010567-1,7.2,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0010863,1,Quadrille Inc.,Contract,PO065882,INV10531,9/9/2025,10/25/2025,10/17/2025,10/31/2025,10/31/2025,303311WP,CLIMBING HYDRANGEA 303311WP (LIGHT GREIGE),"PARCPG7113 30"" 500Y",Invoiced,Approved,330,363,0,330,330,8.5,2805,3086,0,2805,YD,363,330,,,,,,,,,,,Screen Print,,,,,,,Paper,,1,Yards,45955,,,NOT Kitted,,Paper,0,0,0,363,,F0010863-1,8.5,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0011604,1,Meg Braff Designs,Contract,PO541,INV10812,10/8/2025,11/5/2025,11/18/2025,11/14/2025,11/14/2025,BEVH-03-W,Beverly Hills,"PARCPG7100 30"" 500Y",Invoiced,Approved,50,56,0,49,49,9.1,455,510,0,445.9,YD,56,49,,,,,,,,,,,Screen Print,,,,,,,Paper,,1,Yards,45966,,,NOT Kitted,,Paper,0,0,0,56,,F0011604-1,9.1,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0010351,1,Universal Converters & Importers,Contract,P676683,INV9581,8/8/2025,9/17/2025,9/5/2025,9/18/2025,9/18/2025,PST204,BAKUBA,PNW5004700 Silver,Invoiced,Approved,32,56,0,32,32,23.5,752,1316,0,752,YD,56,32,,,,,,,,,,,Screen Print,,,,,,,Grass,,1,Yards,45917,,F0010351,Kitted,,Grass,0,7,-392,56,,F0010351-1,23.5,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0011076,1,Quadrille Inc.,Contract,PO065970,INV10458,9/19/2025,10/28/2025,10/31/2025,10/30/2025,10/30/2025,301965F,Paradise Garden,QUAA435Oyster,Invoiced,Approved,35,35,0,35,35,20,700,700,0,700,YD,35,35,,,,,,,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45958,,,NOT Kitted,,Fabric,0,0,0,35,,F0011076-1,20,0,Screen Print,,DONE,DONE,Other,DONE,,,
F0012137,1,F. SCHUMACHER & CO - MTO,Hub,PO2030653,INV12237,10/28/2025,1/30/2026,12/9/2025,1/31/2026,2/26/2026,5013711,JOSEPHA SISAL,PNW5004728 Parchment,Invoiced,Approved,400,305,0,384,384,17.5,7000,5338,0,6720,YD,400,384,,,,,,,,,,,Screen Print,,,,,,,Grass,,1,Yards,46052,,F0012137,Kitted,,Grass,0,7,-2135,305,,F0012137-1,17.5,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0009979,1,F. SCHUMACHER & CO - HUB,Hub,PO2014819,INV9562,7/25/2025,9/6/2025,8/22/2025,9/18/2025,9/18/2025,5008430,LOTUS GARDEN 5008430 (JADE),"PARCPG7100 30"" 500Y",Invoiced,Approved,1350,156,0,1377,1377,17.55,23692.5,2738,0,24166.35,YD,1452,1377,,,,,,,,,,,Screen Print,,,,,,,Paper,,1,Yards,45906,,,NOT Kitted,,Paper,0,0,0,156,,F0009979-1,17.55,0,Screen Print,,DONE,DONE,Other,DONE,,,
F0009979,1,F. SCHUMACHER & CO - HUB,Hub,PO2014819,INV9562,7/25/2025,8/23/2025,8/22/2025,9/18/2025,9/18/2025,5008430,LOTUS GARDEN 5008430 (JADE),"PARCPG7100 30"" 500Y",Invoiced,Approved,1350,506,0,1377,1377,17.55,23692.5,8880,0,24166.35,YD,1452,1377,,,,,,,,,,,Screen Print,,,,,,,Paper,,1,Yards,45892,,,NOT Kitted,,Paper,0,0,0,506,,F0009979-1,17.55,0,Screen Print,,DONE,DONE,Other,DONE,,,
F0009979,1,F. SCHUMACHER & CO - HUB,Hub,PO2014819,INV9562,7/25/2025,9/4/2025,8/22/2025,9/18/2025,9/18/2025,5008430,LOTUS GARDEN 5008430 (JADE),"PARCPG7100 30"" 500Y",Invoiced,Approved,1350,216,0,1377,1377,17.55,23692.5,3791,0,24166.35,YD,1452,1377,,,,,,,,,,,Screen Print,,,,,,,Paper,,1,Yards,45904,,,NOT Kitted,,Paper,0,0,0,216,,F0009979-1,17.55,0,Screen Print,,DONE,DONE,Other,DONE,,,
F0009979,1,F. SCHUMACHER & CO - HUB,Hub,PO2014819,INV9562,7/25/2025,8/29/2025,8/22/2025,9/18/2025,9/18/2025,5008430,LOTUS GARDEN 5008430 (JADE),"PARCPG7100 30"" 500Y",Invoiced,Approved,1350,342,0,1377,1377,17.55,23692.5,6002,0,24166.35,YD,1452,1377,,,,,,,,,,,Screen Print,,,,,,,Paper,,1,Yards,45898,,,NOT Kitted,,Paper,0,0,0,342,,F0009979-1,17.55,0,Screen Print,,DONE,DONE,Other,DONE,,,
F0009979,1,F. SCHUMACHER & CO - HUB,Hub,PO2014819,INV9562,7/25/2025,9/12/2025,8/22/2025,9/18/2025,9/18/2025,5008430,LOTUS GARDEN 5008430 (JADE),"PARCPG7100 30"" 500Y",Invoiced,Approved,1350,216,0,1377,1377,17.55,23692.5,3791,0,24166.35,YD,1452,1377,,,,,,,,,,,Screen Print,,,,,,,Paper,,1,Yards,45912,,,NOT Kitted,,Paper,0,0,0,216,,F0009979-1,17.55,0,Screen Print,,DONE,DONE,Other,DONE,,,
F0009979,1,F. SCHUMACHER & CO - HUB,Hub,PO2014819,INV9562,7/25/2025,9/9/2025,8/22/2025,9/18/2025,9/18/2025,5008430,LOTUS GARDEN 5008430 (JADE),"PARCPG7100 30"" 500Y",Invoiced,Approved,1350,216,0,1377,1377,17.55,23692.5,3791,0,24166.35,YD,1452,1377,,,,,,,,,,,Screen Print,,,,,,,Paper,,1,Yards,45909,,,NOT Kitted,,Paper,0,0,0,216,,F0009979-1,17.55,0,Screen Print,,DONE,DONE,Other,DONE,,,
F0010311,1,F. SCHUMACHER & CO - HUB,Hub,PO2024736,INV10801,8/6/2025,11/8/2025,9/15/2025,8/6/2025,11/13/2025,5016721,ROYERE STRIPE,PNW5010850 Sand,Invoiced,Approved,300,168,0,168,168,15.5,4650,2604,0,2604,YD,300,168,,,,,,,,,,,Screen Print,,,,,,,Grass,,1,Yards,45969,,F0010311,Kitted,,Grass,0,7,-1176,168,,F0010311-1,15.5,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0011271,1,China Seas,Contract,PO066011,INV10221,9/29/2025,10/18/2025,11/10/2025,10/18/2025,10/18/2025,2020-03AWP,Bali Hai,"PARCPG7113 30"" 500Y",Invoiced,Approved,270,360,0,270,270,11.8,3186,4248,0,3186,YD,360,270,,,,,,,,,,,Screen Print,,,,,,,Paper,,1,Yards,45948,,,NOT Kitted,,Paper,0,0,0,360,,F0011271-1,11.8,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0007629,1,F. SCHUMACHER & CO - HUB,Hub,PO2016953,INV11923,4/16/2025,11/29/2025,5/26/2025,1/16/2026,1/16/2026,5009091,YANGTZE RIVER 5009091 (AQUA),"PARCPG7100 30"" 500Y",Invoiced,Approved,225,262,0,207,207,17.98,4045.5,4711,0,3721.86,YD,225,207,,,,,,,,,,,Screen Print,,,,,,,Paper,,1,Yards,45990,,,NOT Kitted,,Paper,0,0,0,262,,F0007629-1,17.98,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0009531,1,F. SCHUMACHER & CO - HUB,Hub,PO2022810,INV10568,7/11/2025,9/22/2025,8/22/2025,11/3/2025,11/3/2025,5008273,OVINGTON SISAL,PNW5004707 Nile,Invoiced,Approved,250,192,0,264,264,15.5,3875,2976,0,4092,YD,264,264,,,,,,,,,,,Screen Print,,,,,,,Grass,,1,Yards,45922,,F0009531,Kitted,,Grass,0,7,-1344,192,,F0009531-1,15.5,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0009531,1,F. SCHUMACHER & CO - HUB,Hub,PO2022810,INV10568,7/11/2025,11/3/2025,8/22/2025,11/3/2025,11/3/2025,5008273,OVINGTON SISAL,PNW5004707 Nile,Invoiced,Approved,250,72,0,264,264,15.5,3875,1116,0,4092,YD,264,264,,,,,,,,,,,Screen Print,,,,,,,Grass,,1,Yards,45964,,F0009531,Kitted,,Grass,0,7,-504,72,,F0009531-1,15.5,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0010166,1,F. SCHUMACHER & CO - P&W,Hub,PO2024262,INV11215,7/31/2025,12/6/2025,9/15/2025,12/6/2025,12/6/2025,5010850,KABE SISAL,PNW5010850 Sand,Invoiced,Approved,1100,888,0,888,888,7,7700,6216,0,6216,YD,888,888,,,,,,,,,,,Screen Print,,,,,,,Grounds,,1,Ground,45997,,,NOT Kitted,Schu Grounds,Grounds,7,7,0,888,Yards,F0010166-1,7,888,Screen Print,,DONE,DONE,Other,DONE,,,
F0013739,1,F. SCHUMACHER & CO - HUB,Hub,PO2036352,INV12848,1/27/2026,2/21/2026,3/10/2026,2/28/2026,2/28/2026,5006071,Feather Bloom,PNW5004716 Ivory,Invoiced,Approved,1200,500,0,1048,1048,18.5,22200,9250,0,19388,YD,1200,1048,,,,,,,,,,,Screen Print,,,,,,,Grass,,1,Yards,46074,,F0013739,Kitted,,Grass,0,7,-3500,500,,F0013739-1,18.5,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0013739,1,F. SCHUMACHER & CO - HUB,Hub,PO2036352,INV12848,1/27/2026,2/25/2026,3/10/2026,2/28/2026,2/28/2026,5006071,Feather Bloom,PNW5004716 Ivory,Invoiced,Approved,1200,600,0,1048,1048,18.5,22200,11100,0,19388,YD,1200,1048,,,,,,,,,,,Screen Print,,,,,,,Grass,,1,Yards,46078,,F0013739,Kitted,,Grass,0,7,-4200,600,,F0013739-1,18.5,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0013739,1,F. SCHUMACHER & CO - HUB,Hub,PO2036352,INV12848,1/27/2026,2/24/2026,3/10/2026,2/28/2026,2/28/2026,5006071,Feather Bloom,PNW5004716 Ivory,Invoiced,Approved,1200,100,0,1048,1048,18.5,22200,1850,0,19388,YD,1200,1048,,,,,,,,,,,Screen Print,,,,,,,Grass,,1,Yards,46077,,F0013739,Kitted,,Grass,0,7,-700,100,,F0013739-1,18.5,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0006834,1,F. SCHUMACHER & CO - NEW GOODS,Hub,PO2014066,INV9122,3/10/2025,6/13/2025,4/14/2025,8/25/2025,8/25/2025,2603276,KHAN'S PARK,PARSussex Bleached DWL,Invoiced,Approved,100,100,0,100,100,22.21,2221,2221,0,0,YD,100,100,,,,,,,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45821,,,NOT Kitted,,Fabric,0,0,0,100,,F0006834-1,22.21,0,Screen Print,,DONE,DONE,New Goods,DONE,,,
F0011842,1,Quadrille Inc.,Contract,PO066080,INV11083,10/17/2025,11/22/2025,11/28/2025,10/17/2025,12/2/2025,304180F-101,Borghese,QUAA435Oyster,Invoiced,Approved,50,50,0,50,50,17,850,850,0,850,YD,50,50,,,,,,,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45983,,,NOT Kitted,,Fabric,0,0,0,50,,F0011842-1,17,0,Screen Print,,DONE,DONE,Other,DONE,,,
F0010473,1,China Seas,Contract,PO065804,INV10012,8/15/2025,10/8/2025,9/25/2025,10/10/2025,10/10/2025,7240-13WP,AQUA 4,"PARCPG7100 30"" 500Y",Invoiced,Approved,180,216,0,180,180,5.2,936,1123,0,936,YD,216,180,,,,,,,,,,,Screen Print,,,,,,,Paper,,1,Yards,45938,,,NOT Kitted,,Paper,0,0,0,216,,F0010473-1,5.2,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0012368,1,Meg Braff Designs,Contract,PO632,INV10920,11/10/2025,11/15/2025,12/8/2025,11/20/2025,11/20/2025,TH-01-W,Tahiti,"PARCPG7100 30"" 500Y",Invoiced,Approved,50,50,0,54,54,7,350,350,0,378,YD,50,54,,,,,,,,,,,Screen Print,,,,,,,Paper,,1,Yards,45976,,,NOT Kitted,,Paper,0,0,0,50,,F0012368-1,7,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0012927,1,China Seas,Contract,PO066307,INV11810,12/10/2025,1/10/2026,1/27/2026,1/15/2026,1/15/2026,AC104-40,Deauville,QUAA435Oyster,Invoiced,Approved,25,25,0,25,25,19,475,475,0,475,YD,25,25,,,,,,,,,,,Screen Print,,,,,,,Fabric,,1,Yards,46032,,,NOT Kitted,,Fabric,0,0,0,25,,F0012927-1,19,0,Screen Print,,DONE,DONE,Other,DONE,,,
F0013736,1,China Seas,Contract,PO066475,INV12827,1/27/2026,2/26/2026,3/10/2026,1/27/2026,2/28/2026,AC105-2LC,COUNTRY CHECK O YELLOW,QUAA435Oyster,Invoiced,Approved,25,25,0,25,25,19,475,475,0,475,YD,25,25,,,,,,,,,,,Screen Print,,,,,,,Fabric,,1,Yards,46079,,,NOT Kitted,,Fabric,0,0,0,25,,F0013736-1,19,0,Screen Print,,DONE,DONE,Other,DONE,,,
F0011827,1,F. SCHUMACHER & CO - MTO,Hub,SPO2029739,INV10256,10/17/2025,10/18/2025,10/24/2025,10/22/2025,10/22/2025,5003342,TWIGGY,"PARCPG7113 30"" 500Y",Invoiced,Approved,198,144,0,220,220,4.55,900.9,655,0,1001,YD,288,220,,,,,,,,,,,Screen Print,,,,,,,Paper,,1,Yards,45948,,,NOT Kitted,,Paper,0,0,0,144,,F0011827-1,4.55,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0011827,1,F. SCHUMACHER & CO - MTO,Hub,SPO2029739,INV10256,10/17/2025,10/21/2025,10/24/2025,10/22/2025,10/22/2025,5003342,TWIGGY,"PARCPG7113 30"" 500Y",Invoiced,Approved,198,144,0,220,220,4.55,900.9,655,0,1001,YD,288,220,,,,,,,,,,,Screen Print,,,,,,,Paper,,1,Yards,45951,,,NOT Kitted,,Paper,0,0,0,144,,F0011827-1,4.55,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0010376,1,China Seas,Contract,PO065783,INV9479,8/11/2025,9/12/2025,9/19/2025,9/14/2025,9/14/2025,7930-09,DAISY BLOTCH,QUAA435Oyster,Invoiced,Approved,25,26,0,25,25,19,475,494,0,475,YD,26,25,,,,,,,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45912,,,NOT Kitted,,Fabric,0,0,0,26,,F0010376-1,19,0,Screen Print,,DONE,DONE,Other,DONE,,,
F0010906,1,Quadrille Inc.,Contract,PO065929,INV10520,9/11/2025,10/13/2025,10/8/2025,10/31/2025,10/31/2025,HC2015I-07,Kalamkari All Over,QUATAJ Ivory,Invoiced,Approved,50,52,0,50,50,18,900,936,0,900,YD,52,50,,,,,,,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45943,,,NOT Kitted,,Fabric,0,0,0,52,,F0010906-1,18,0,Screen Print,,DONE,DONE,Other,DONE,,,
F0009818,1,Quadrille Inc.,Contract,PO065668,INV9543,7/18/2025,9/16/2025,8/29/2025,9/17/2025,9/17/2025,302620F,Chinese Garden Floral,QUAA435Oyster,Invoiced,Approved,50,52,0,50,50,24,1200,1248,0,1200,YD,52,50,,,,,,,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45916,,,NOT Kitted,,Fabric,0,0,0,52,,F0009818-1,24,0,Screen Print,,DONE,DONE,Other,DONE,,,
F0010624,1,Quadrille Inc.,Contract,PO065849,INV9719,8/26/2025,9/24/2025,10/7/2025,9/25/2025,9/25/2025,304210F-01,Fern Cliff,QUAA435Oyster,Invoiced,Approved,25,26,0,25,25,19,475,494,0,475,YD,26,25,,,,,,,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45924,,,NOT Kitted,,Fabric,0,0,0,26,,F0010624-1,19,0,Screen Print,,DONE,DONE,Other,DONE,,,
F0011551,1,China Seas,Contract,PO066047,INV10688,10/7/2025,11/6/2025,11/18/2025,11/7/2025,11/7/2025,2210LC-07,CECIL,PARMadden Oyster PFP,Invoiced,Approved,25,26,0,25,25,19,475,494,0,475,YD,26,25,,,,,,,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45967,,,NOT Kitted,,Fabric,0,0,0,26,,F0011551-1,19,0,Screen Print,,DONE,DONE,Other,DONE,,,
F0010680,1,Sister Parish Design,Contract,203374,INV9518,9/2/2025,9/4/2025,10/10/2025,9/16/2025,9/16/2025,SPF-2500-290,SERENDIPITY SPF-2500-290 (BLUE/ORANGE),PAREmmeron Bleached,Invoiced,Approved,25,25,0,25,25,22.58,564.5,564,0,564.5,YD,25,25,,,,,,,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45904,,,NOT Kitted,,Fabric,0,0,0,25,,F0010680-1,22.58,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0011950,1,F. SCHUMACHER & CO - MTO,Hub,SPO2030130,INV10328,10/22/2025,10/23/2025,11/21/2025,10/24/2025,10/24/2025,5016952,Tayrona Palm Mosaic Sisal,PNW5004721 Plum,Invoiced,Approved,72,72,0,72,72,20.5,1476,1476,0,1476,YD,72,72,,,,,,,,,,,Screen Print,,,,,,,Grass,,1,Yards,45953,,F0011950,Kitted,,Grass,0,7,-504,72,,F0011950-1,20.5,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0013303,1,Meg Braff Designs,Contract,PO677,INV12117,1/6/2026,1/16/2026,2/17/2026,1/28/2026,1/28/2026,TW-205-F,Tweed,PARMadden Oyster PFP,Invoiced,Approved,8,8,0,8,8,29.18,233.44,233,0,272,YD,8,8,,,,,,,,,,,Screen Print,,,,,,,Fabric,,1,Yards,46038,,F0013303,Kitted,,Fabric,0,11.18,-89.44,8,,F0013303-1,29.18,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0003255,3,Mally Skok Design,Contract,Sharantam Stripe,DES3341,7/18/2024,,8/9/2024,8/15/2024,8/23/2024,DSN00051,Sharantam Flower Repeat,--> Select Material,Invoiced,Approved,1,0,0,1,1,196,196,0,2.67,196,YD,1,1,,,,,,,,,,,Digital,0,,,,,,Design Services,,0,Design Services,45527,,,NOT Kitted,,Design Services,0,0,0,0,,F0003255-3,196,0,Design Services,,DONE,WIP,Other,DONE,,,
F0003257,1,F. SCHUMACHER & CO - MERCH,Contract,Dianthus CNV,INV3330,4/10/2024,,6/10/2024,8/15/2024,8/16/2024,DSN00055,Scan / File Cleaning / Artwork,--> Select Material,Invoiced,Approved,8,0,0,8,8,120,960,0,21.36,960,YD,8,8,,,,,,,,,,,Digital,0,,,,,,Design Services,,0,Design Services,45520,,,NOT Kitted,,Design Services,0,0,0,0,,F0003257-1,120,0,Design Services,,DONE,WIP,Other,DONE,,,
F0003207,2,F. SCHUMACHER & CO - HUB,Hub,PO2000886,,7/23/2024,,9/3/2024,7/23/2024,,SUW,SET-UP FEE - SUW (WALLPAPER UNDER 250 YDS),MISC CHARGE,Shipped,Pending,1,0,0,1,0,150,150,0,,0,EA,,0,,,,,,,,,,,Screen Print,0,,,,,,Set-up Fee,,1,Fees,,,,NOT Kitted,,Set-up Fee,0,0,0,0,,F0003207-2,150,0,Screen Print,,WIP,WIP,Other,WIP,,,
F0003639,1,F. SCHUMACHER & CO - MERCH,Contract,Voussoir Modern CNV,INV4827,8/15/2024,,,11/24/2024,11/24/2024,DSN00055,Scan / File Cleaning / Artwork,--> Select Material,Invoiced,Approved,48,0,0,48,48,65,3120,0,128.16,0,YD,48,48,,,,,,,,,,,Digital,0,,,,,,Design Services,,0,Design Services,45620,,,NOT Kitted,,Design Services,0,0,0,0,,F0003639-1,65,0,Design Services,,DONE,WIP,Other,DONE,,,
F0006150,2,Quadrille Inc.,Contract,64756,INV5975,1/30/2025,2/21/2025,2/18/2025,2/21/2025,2/21/2025,SKO305053F,VIENNESE,QUA376W,Invoiced,Approved,1,1,0,1,1,0,0,0,0,0,YD,1,1,,,,,,,"<span style=""color:green""><i class=""fas fa-envelope""></i></span> Confirmation_Resend",Confirmation_Resend,,,Screen Print,,,,,,,Strike-off,,1,Yards,45709,,,NOT Kitted,,Strike-off,0,0,0,1,,F0006150-2,0,0,Screen Print,Confirmat,DONE,DONE,Other,DONE,Bianca,,Bianca
F0014533,2,Quadrille Inc.,Contract,PO066653,,3/11/2026,,4/22/2026,3/12/2026,,SRCH-01,SURCHARGE (GRASSCLOTH UNDER 24 YDS),MISC CHARGE,Shipped,Pending,25,0,0,25,0,2.5,62.5,0,,0,EA,,0,,,,,,,"<span style=""color:green""><i class=""fas fa-envelope""></i></span> Confirmation_Resend",Confirmation_Resend,,,Screen Print,,,,,,,Surcharge,,1,Fees,,,,NOT Kitted,,Surcharge,0,0,0,0,,F0014533-2,2.5,0,Screen Print,Confirmat,WIP,WIP,Other,WIP,,,
F0011051,1,F. SCHUMACHER & CO - NEW GOODS,Hub,PO00168043-1,INV9872,9/18/2025,9/29/2025,10/31/2025,10/2/2025,10/2/2025,5016541,ASOLO SISAL COLOR,PNW5004702 Driftwood,Invoiced,Approved,210,150,0,216,216,0,0,0,0,0,YD,216,216,,,,,,,"<span style=""color:orange""><i class=""fa fa-fire""></i></span> Rush <span style=""color:purple""><i class=""fas fa-store""></i></span> New_Goods",Rush New_Goods,,,Screen Print,,,,,,,Grass,,1,Yards,45929,,F0011051,Kitted,,Grass,0,7,-1050,150,,F0011051-1,0,0,Screen Print,Rush New_,DONE,DONE,New Goods,DONE,1 Table,,1 Table
