ORDER_NUMBER,LINE_NUMBER,CUSTOMER_NAME,CUSTOMER_TYPE,PO_NUMBER,INVOICE_NUMBER,ORDER_CREATED_DATE,PRINTED_DATE,ESTIMATED_SHIP_DATE,ACTUAL_SHIP_DATE,INVOICE_DATE,ITEM_SKU,LINE_DESCRIPTION,MATERIAL,ORDER_STATUS,INVOICE_STATUS,QTY_ORDERED,QTY_PRINTED,QTY_TO_DELIVER,QTY_DELIVERED,QTY_INVOICED,ACT_UNIT_PRICE,ORDERED_SALES,PRODUCED_SALES,PRODUCED_COST,INVOICED_REVENUE,UOM,TOTAL_YARDS,YARDS_INVOICED,INK_USAGE,INK_TOTAL_COST,SHIPPING_TOTAL,TAX_TOTAL,AMOUNT_PAID,PAYMENT_STATUS,FLAGS,FLAGS_TEXT,PATTERN_WIDTH,PATTERN_HEIGHT,ORDER_TYPE,PRINTED_WIDTH,PRINTED_HEIGHT,CORRECT_AMOUNT_PRINTED,Source Data,STORAGE_TYPE,CUT_OPTION,Product Type,Type Yards vs Fees,Memo Yield,Yield,Material if Blank,Schu Grounds,Schu Ground Yards,Category Customer MTO,Single Kit Order Number,All Kit Order Number,Kitted Vs NOT Kitted,Single Ground Price,Kit Ground Price,Price NO Kitting,Kit Ordered Income,Qty Wasted,WIP,New Goods,Single Held to Invoice,Holding to Invoice,Number of Colors,Yards Written Rounded,Ground Direct No Print,Division,Order-Line,New Goods Flag,Machine Name,Single Yard Order Status,Yard Order Status
52756,,China Seas,,52756,SI-52756,6/30/2022,7/14/2022,,,7/14/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,52756-,,,,Invoiced
52757,,China Seas,,52757,SI-52757,6/30/2022,7/14/2022,,,7/14/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,52757-,,,,Invoiced
52763,,Quadrille Inc.,,52763,SI-52763,6/30/2022,7/14/2022,,,7/14/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,52763-,,,,Invoiced
52766,,China Seas,,52766,SI-52766,6/30/2022,7/14/2022,,,7/14/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,52766-,,,,Invoiced
52772,,China Seas,,52772,SI-52772,7/1/2022,7/15/2022,,,7/15/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,52772-,,,,Invoiced
52785,,Quadrille Inc.,,52785,SI-52785,7/1/2022,7/15/2022,,,7/15/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,52785-,,,,Invoiced
52791,,China Seas,,52791,SI-52791,7/4/2022,7/18/2022,,,7/18/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,52791-,,,,Invoiced
52809,,China Seas,,52809,SI-52809,7/5/2022,7/19/2022,,,7/19/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,52809-,,,,Invoiced
52811,,China Seas,,52811,SI-52811,7/5/2022,7/19/2022,,,7/19/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,52811-,,,,Invoiced
52826,,China Seas,,52826,SI-52826,7/6/2022,7/20/2022,,,7/20/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,52826-,,,,Invoiced
52830,,Quadrille Inc.,,52830,SI-52830,7/7/2022,7/21/2022,,,7/21/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,52830-,,,,Invoiced
52832,,China Seas,,52832,SI-52832,7/7/2022,7/21/2022,,,7/21/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,52832-,,,,Invoiced
52834,,China Seas,,52834,SI-52834,7/7/2022,7/21/2022,,,7/21/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,52834-,,,,Invoiced
52856,,Quadrille Inc.,,52856,SI-52856,7/8/2022,7/22/2022,,,7/22/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,52856-,,,,Invoiced
52857,,China Seas,,52857,SI-52857,7/8/2022,7/22/2022,,,7/22/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,52857-,,,,Invoiced
52863,,Quadrille Inc.,,52863,SI-52863,7/11/2022,7/25/2022,,,7/25/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,52863-,,,,Invoiced
52864,,China Seas,,52864,SI-52864,7/11/2022,7/25/2022,,,7/25/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,52864-,,,,Invoiced
52869,,China Seas,,52869,SI-52869,7/11/2022,7/25/2022,,,7/25/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,52869-,,,,Invoiced
52871,,Quadrille Inc.,,52871,SI-52871,7/12/2022,7/26/2022,,,7/26/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,52871-,,,,Invoiced
52883,,Quadrille Inc.,,52883,SI-52883,7/12/2022,7/26/2022,,,7/26/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,52883-,,,,Invoiced
52885,,Quadrille Inc.,,52885,SI-52885,7/13/2022,7/27/2022,,,7/27/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,52885-,,,,Invoiced
52905,,Quadrille Inc.,,52905,SI-52905,7/14/2022,7/28/2022,,,7/28/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,52905-,,,,Invoiced
52912,,Quadrille Inc.,,52912,SI-52912,7/15/2022,7/29/2022,,,7/29/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,52912-,,,,Invoiced
52917,,China Seas,,52917,SI-52917,7/15/2022,7/29/2022,,,7/29/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,52917-,,,,Invoiced
52923,,Quadrille Inc.,,52923,SI-52923,7/18/2022,8/1/2022,,,8/1/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,52923-,,,,Invoiced
52926,,Quadrille Inc.,,52926,SI-52926,7/18/2022,8/1/2022,,,8/1/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,52926-,,,,Invoiced
52937,,Quadrille Inc.,,52937,SI-52937,7/19/2022,8/2/2022,,,8/2/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,52937-,,,,Invoiced
52940,,Quadrille Inc.,,52940,SI-52940,7/19/2022,8/2/2022,,,8/2/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,52940-,,,,Invoiced
52945,,Quadrille Inc.,,52945,SI-52945,7/20/2022,8/3/2022,,,8/3/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,52945-,,,,Invoiced
52950,,China Seas,,52950,SI-52950,7/20/2022,8/3/2022,,,8/3/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,52950-,,,,Invoiced
52972,,Kravet Inc.,,52972,SI-52972,7/22/2022,8/5/2022,,,8/5/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,52972-,,,,Invoiced
52994,,China Seas,,52994,SI-52994,7/26/2022,8/9/2022,,,8/9/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,52994-,,,,Invoiced
53007,,China Seas,,53007,SI-53007,7/26/2022,8/9/2022,,,8/9/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,53007-,,,,Invoiced
53020,,China Seas,,53020,SI-53020,7/28/2022,8/11/2022,,,8/11/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,53020-,,,,Invoiced
53021,,Studio Four NYC,,53021,SI-53021,7/28/2022,8/11/2022,,,8/11/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,53021-,,,,Invoiced
53029,,China Seas,,53029,SI-53029,7/29/2022,8/12/2022,,,8/12/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,53029-,,,,Invoiced
53035,,Quadrille Inc.,,53035,SI-53035,7/29/2022,8/12/2022,,,8/12/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,53035-,,,,Invoiced
53037,,Studio Four NYC,,53037,SI-53037,7/29/2022,8/12/2022,,,8/12/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,53037-,,,,Invoiced
53042,,Quadrille Inc.,,53042,SI-53042,8/1/2022,8/15/2022,,,8/15/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,53042-,,,,Invoiced
53045,,China Seas,,53045,SI-53045,8/1/2022,8/15/2022,,,8/15/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,53045-,,,,Invoiced
53050,,Quadrille Inc.,,53050,SI-53050,8/2/2022,8/16/2022,,,8/16/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,53050-,,,,Invoiced
53057,,Quadrille Inc.,,53057,SI-53057,8/2/2022,8/16/2022,,,8/16/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,53057-,,,,Invoiced
53058,,China Seas,,53058,SI-53058,8/2/2022,8/16/2022,,,8/16/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,53058-,,,,Invoiced
53059,,China Seas,,53059,SI-53059,8/2/2022,8/16/2022,,,8/16/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,53059-,,,,Invoiced
53060,,Quadrille Inc.,,53060,SI-53060,8/3/2022,8/17/2022,,,8/17/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,53060-,,,,Invoiced
53067,,Quadrille Inc.,,53067,SI-53067,8/4/2022,8/18/2022,,,8/18/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,53067-,,,,Invoiced
53068,,Quadrille Inc.,,53068,SI-53068,8/4/2022,8/18/2022,,,8/18/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,53068-,,,,Invoiced
53076,,China Seas,,53076,SI-53076,8/5/2022,8/19/2022,,,8/19/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,53076-,,,,Invoiced
53092,,China Seas,,53092,SI-53092,8/8/2022,8/22/2022,,,8/22/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,53092-,,,,Invoiced
53118,,Studio Four NYC,,53118,SI-53118,8/10/2022,8/24/2022,,,8/24/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,53118-,,,,Invoiced
53127,,China Seas,,53127,SI-53127,8/11/2022,8/25/2022,,,8/25/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,53127-,,,,Invoiced
53141,,China Seas,,53141,SI-53141,8/12/2022,8/26/2022,,,8/26/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,53141-,,,,Invoiced
53148,,Quadrille Inc.,,53148,SI-53148,8/12/2022,8/26/2022,,,8/26/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,53148-,,,,Invoiced
53154,,China Seas,,53154,SI-53154,8/15/2022,8/29/2022,,,8/29/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,53154-,,,,Invoiced
53160,,Quadrille Inc.,,53160,SI-53160,8/15/2022,8/29/2022,,,8/29/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,53160-,,,,Invoiced
53161,,Quadrille Inc.,,53161,SI-53161,8/15/2022,8/29/2022,,,8/29/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,53161-,,,,Invoiced
53164,,China Seas,,53164,SI-53164,8/15/2022,8/29/2022,,,8/29/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,53164-,,,,Invoiced
53170,,China Seas,,53170,SI-53170,8/16/2022,8/30/2022,,,8/30/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,53170-,,,,Invoiced
53175,,China Seas,,53175,SI-53175,8/16/2022,8/30/2022,,,8/30/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,53175-,,,,Invoiced
53177,,Quadrille Inc.,,53177,SI-53177,8/16/2022,8/30/2022,,,8/30/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,53177-,,,,Invoiced
